start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Part,Name,speech_ratio
0 days,0 days 00:00:11.222000,39.315857,0.091635436,36.42548,38.47021,41.37738,4.9519005,39.61362,27.440042,140.48962,145.01508,0.69238967,0.51484674,0.445644,0.54859066,0.84984905,0.40420505,5.5257835,5.461302,5.0545683,4.6282673,0.21626611,1.0541059,19.18814,0.27998823,11.018582,1.0047226,7.5902786,1.234794,6.797309,1.4408636,0.007536676,0.83528465,1.0274382,0.7932582,15.370011,0.10909426,2.7139459,4.981614,17.698769,0.6658361,637.523,0.24996601,1250.2192,0.20001929,-178.82959,-0.34460372,1739.9954,0.13481617,1122.1973,0.23218377,-174.6279,-0.36957303,2884.6995,0.07586777,1015.955,0.28236794,-175.7128,-0.35139203,-25.11303,-0.26361743,40.193123,0.16576134,-0.06480186,-0.25716552,-0.013908285,-1.0206354,0.5175405,0.4413914,23.546457,0.18827598,-5.5560017,-2.265954,-2.5888891,-3.3981307,-5.5657706,-1.841691,-38.632324,51.579906,-0.08465622,-0.010111084,0.17103885,1.6949153,0.9856631,0.12727273,0.09146195,0.7941666,0.81020015,-6.1424513,Val,0tse0Fsy_rg.000.wav,1.0
0 days,0 days 00:00:14.912000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51571506,0.22259371,0.43158525,0.47618216,0.5840215,0.15243626,4.246821,9.637626,2.7589235,6.1295223,0.059219364,0.96996325,15.232266,0.3159981,11.546661,0.6060635,12.539675,0.57327527,12.449206,0.4355249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.92894,52.35324,-0.1018197,-0.0009858856,0.05920336,2.4161074,0.0,0.0,0.0,14.839999,0.0,-5.814284,Val,fSkQXqXR7D0.003.wav,0.9480952760162789
0 days,0 days 00:00:12.692000,43.530746,0.13857462,39.34274,43.125797,46.64289,7.300152,538.51025,637.4007,37.814163,14.944465,0.84470654,0.43071133,0.60867983,0.7209945,0.9875952,0.37891537,6.6216063,4.9656353,4.8555174,5.0860467,0.32266942,0.79923964,22.19731,0.21192235,2.132288,4.8127155,7.932097,0.94721663,0.4668433,19.89957,0.02647759,1.7101882,1.1936024,0.49863368,16.25858,0.13764437,5.739391,2.5734315,13.9325485,0.94546044,597.3004,0.28190368,1294.6619,0.20545834,-190.50035,-0.22183919,1688.4457,0.10415921,993.47186,0.31767586,-178.95616,-0.3218881,2870.5757,0.059732195,1032.8838,0.3067114,-179.66466,-0.30964056,-24.032564,-0.2614701,34.890564,0.22737707,-0.07429292,-0.20685524,-0.022285044,-0.5665915,0.63664156,0.5219356,21.942232,0.22232313,-9.311107,-1.4138188,10.25695,0.78203523,-3.6603189,-2.9639542,-34.082947,46.380833,-0.08451041,-0.017955668,0.28029373,2.5236595,1.5043547,0.07,0.03627381,0.60499996,0.7666757,-5.9968266,Val,1zpucNpIDk8.000.wav,0.9947998483289096
0 days,0 days 00:00:13.100000,32.284687,0.059684403,31.13136,31.520508,33.047333,1.9159737,37.524925,30.127922,56.205055,61.970963,0.96161485,0.32642552,0.7098382,0.92288727,1.2142543,0.50441605,7.512701,4.3685365,2.8289907,1.5391796,0.32047173,0.55348086,19.04353,0.4249209,-0.280707,-34.557602,23.671177,0.50602895,1.2528176,8.541564,0.008562735,1.0474439,0.994058,0.43932772,12.322241,0.08336128,1.537015,5.991891,12.603276,0.7456757,697.5761,0.32234502,1469.6064,0.19294882,-175.45978,-0.3621578,1791.7748,0.16791347,1216.4213,0.25016993,-175.46945,-0.3512901,2840.9502,0.10263044,1016.1248,0.32759407,-175.31198,-0.3541238,-25.792427,-0.19258994,36.858936,0.13506755,-0.063930966,-0.14513601,-0.015764158,-0.78499323,0.3528379,0.44057283,25.25274,0.16126417,-4.0944004,-2.3656673,17.149254,0.4880914,-4.4158044,-2.967809,-28.777786,39.046345,-0.07574887,-0.009068003,0.31482038,2.826585,1.4581735,0.08105262,0.048111137,0.5847368,0.7561493,-6.8588004,Val,Ui1ajQU5Ib8.002.wav,0.9876335287859198
0 days,0 days 00:00:13.946000,24.307032,0.10407832,22.766352,23.546696,24.851435,2.085083,274.88004,349.3569,19.095182,3.5339284,0.5713671,0.39143685,0.4209291,0.49046162,0.68463606,0.26370695,4.884722,4.422313,4.9670153,4.866382,0.19372845,0.75940657,23.947756,0.2692693,13.143061,0.4403786,13.519543,0.5719688,10.632863,0.70668596,0.012125451,0.7502457,1.1490084,0.724504,8.04831,0.10278389,10.86284,0.5626001,31.73256,0.26887184,897.2848,0.19729549,1510.4149,0.21238197,-189.78436,-0.22215745,2010.0903,0.10561844,1334.0778,0.17627463,-190.25116,-0.21127693,3156.8845,0.06873504,1253.2145,0.18393631,-190.59807,-0.20408732,-30.00672,-0.21945405,45.329292,0.14892529,-0.08259595,-0.20300752,-0.011283545,-0.92975736,0.47261423,0.56710404,30.9215,0.1863422,10.679175,0.92382604,18.065619,0.70758545,8.322292,1.1012156,-38.805355,53.5634,-0.091121815,-0.008232219,0.1759724,1.9382628,0.64841497,0.08333333,0.056174334,1.2939999,1.9946488,-6.7371607,Val,PWM-bKcs2p8.000.wav,1.0
0 days,0 days 00:00:13.076000,26.630108,0.11517933,24.401714,25.297382,29.688412,5.2866974,107.69149,123.0517,56.53377,66.44423,0.85288626,0.49419934,0.4202912,0.7628191,1.2534615,0.8331703,8.327699,6.0495853,6.8125916,3.9546995,0.25772923,0.7353044,21.849716,0.47442108,7.1974063,1.6394593,18.08257,0.6979859,7.3527493,1.4543376,0.011127745,3.2678528,0.80523455,0.697265,9.291088,0.15931652,2.3577454,2.7685213,16.842083,0.5078266,665.07635,0.37562683,1441.3588,0.16573834,-142.69228,-0.6350169,1737.5547,0.18449801,1163.4099,0.31043628,-143.98364,-0.61003125,2846.1936,0.13532466,1016.21655,0.2823974,-144.69902,-0.59946966,-25.054657,-0.23706186,36.136135,0.17432012,-0.047155257,-0.294589,-0.015660403,-0.9565987,0.37512818,0.5027192,28.912773,0.16030265,0.37682015,28.041742,21.529009,0.74034846,1.711135,7.5745964,-34.357807,46.97358,-0.08688951,-0.0026699651,0.21204355,3.369066,1.6153846,0.1652381,0.1437133,0.43285713,0.40145144,-7.251779,Val,9ydyJKZBWiA.004.wav,1.0
0 days,0 days 00:00:13.232000,37.441235,0.20860878,27.277683,39.115765,41.315758,14.0380745,360.28378,182.21689,206.64804,89.5888,0.661823,0.45586774,0.43447557,0.5412872,0.87543046,0.4409549,4.9584255,3.080971,3.9059057,3.3645198,0.18670292,1.0607402,19.004148,0.34835783,11.251884,0.7695313,9.517754,0.836008,5.7611847,1.9823297,0.051173184,1.8521876,1.4223096,0.4888338,13.929066,0.21374041,5.4283657,2.2203786,23.202705,0.5898756,567.54956,0.28600764,1309.5354,0.17372549,-192.0792,-0.20918329,1671.2456,0.12664811,1262.2773,0.2647998,-191.49834,-0.20047033,2774.8584,0.06220619,1098.3496,0.22497757,-191.8344,-0.19332951,-26.23588,-0.21214053,44.1605,0.13064702,-0.049724214,-0.22077398,-0.030610932,-0.4688252,0.55084157,0.4172874,27.661013,0.20206758,2.4975028,3.806677,-3.2393363,-2.1832805,-18.968512,-0.69931835,-37.68803,50.895226,-0.082154736,-0.0102370065,0.168109,1.8910742,0.7593014,0.056999996,0.040261645,1.1263636,0.83804184,-6.014191,Val,z0v9LukQRHU.004.wav,0.9827689633509832
0 days,0 days 00:00:13.208000,28.785992,0.1769346,25.788952,26.360764,30.795979,5.0070267,324.70746,600.5425,269.07217,368.47073,0.9534979,0.32637978,0.67103386,0.90819377,1.2210908,0.55005693,6.540485,3.5270035,3.6377132,2.5457046,0.35820937,0.60463,24.094292,0.29452562,3.4360683,2.318766,15.098781,1.026253,-3.5706606,-3.9926734,0.014361666,1.7944217,1.151337,0.6041302,10.120487,0.20581245,0.4316964,24.290945,15.178418,0.70618093,591.744,0.25589785,1312.2697,0.15503475,-159.37411,-0.5110584,1684.7249,0.12693849,1262.0436,0.23656258,-161.20166,-0.4715783,2773.4348,0.071233,1091.3788,0.33567223,-161.68988,-0.4639386,-26.399364,-0.18317135,41.10653,0.14110917,-0.05033241,-0.3093592,-0.0330426,-0.35138842,0.5544843,0.4576968,30.099283,0.16812746,1.012481,7.9164634,8.48083,2.2801979,-21.141432,-0.70826626,-32.061947,44.426342,-0.0717228,-0.015539406,0.30738848,2.2744503,1.5232292,0.122999996,0.14758386,0.48857144,0.45472422,-5.9230385,Val,U-XrzfFzMkg.000.wav,0.9632039445977087
0 days,0 days 00:00:14.720000,37.395107,0.08982373,35.077415,37.137947,39.778625,4.70121,79.06045,104.10542,36.29575,46.53985,0.73714226,0.39134318,0.4923983,0.6725593,0.9217016,0.42930332,8.237955,5.265928,5.7536516,3.8851964,0.23753701,0.79120165,21.605354,0.41132042,8.597411,1.3902318,9.926686,1.1242994,5.332085,2.1277485,0.012743946,1.239619,1.0574211,0.78931314,14.943998,0.10562564,9.236561,1.0987399,22.80926,0.44071737,714.9714,0.3374503,1540.6383,0.18525565,-145.39899,-0.57585204,1814.2965,0.15192463,1365.7385,0.21241137,-143.3127,-0.55885434,2944.071,0.088937856,1218.0197,0.23216985,-144.79868,-0.5378573,-30.890512,-0.21069087,45.27994,0.15571927,-0.06319708,-0.30323732,-0.013458452,-1.0440587,0.33236024,0.6132627,28.128675,0.18433085,4.609145,2.6022103,7.9109244,1.8586973,-0.8628608,-15.464728,-36.359447,49.82853,-0.08676439,-0.006280099,0.19712324,3.738953,3.2060027,0.0874468,0.05894346,0.19999999,0.19212624,-6.404852,Val,9o10YrQykMk.005.wav,0.9955162853103147
0 days,0 days 00:00:14.594000,39.614902,0.09696922,36.001007,39.476925,43.429245,7.428238,51.844982,39.166065,50.224678,49.724567,0.98846185,0.4227495,0.57683593,0.89581585,1.4035058,0.8266699,12.12424,9.785146,6.0036745,2.7382414,0.42173502,0.73779166,21.44881,0.349248,1.7200118,7.8011103,6.821109,1.9087672,3.235225,3.9669075,0.012085419,1.757311,0.9276266,0.5873232,15.483251,0.11706241,-0.053290598,-184.92342,16.669516,0.66011846,725.95703,0.27416447,1330.133,0.18485273,-142.9757,-0.61021477,1803.3185,0.1548072,1183.7303,0.25242418,-137.71596,-0.63005054,2980.439,0.08602074,1097.3285,0.26894966,-140.86118,-0.58385056,-23.367695,-0.28367302,40.183384,0.18810746,-0.07670195,-0.19653751,-0.0073676524,-2.1966105,0.59993416,0.48966247,25.21251,0.23563431,-6.9437175,-1.8492372,3.031349,5.2915845,-4.999578,-2.5741842,-33.09612,48.505184,-0.091267586,-0.0034272007,0.33641562,3.772291,2.479339,0.12166667,0.093941465,0.26166666,0.17380545,-5.407519,Val,LvpUVPQKWcQ.004.wav,1.0
0 days,0 days 00:00:14.588000,29.853825,0.17583176,25.24149,29.466478,32.45862,7.2171288,79.72088,68.20347,112.333336,100.603264,0.7995466,0.4411354,0.47549856,0.7038727,1.0619514,0.58645284,8.023449,4.7906647,5.1416306,3.2922156,0.29215145,0.8276557,20.77377,0.4375716,8.608074,1.3320929,12.716195,0.73714024,4.0323677,3.588084,0.0145848775,1.1535592,1.1291397,0.62099016,10.487065,0.21050039,0.17981188,71.73197,16.07866,0.7895217,517.4611,0.33403283,1348.1451,0.1654357,-176.44884,-0.36567214,1635.669,0.13520955,1163.4373,0.27032605,-176.91803,-0.3397684,2697.7278,0.092587166,1144.5775,0.42501828,-176.95662,-0.33881423,-27.796509,-0.2519124,37.841675,0.1984064,-0.043998647,-0.37627724,-0.026040884,-0.8376594,0.6051757,0.4321734,27.078587,0.23435475,4.016119,3.557072,15.198735,0.8147097,-7.2242155,-2.7878242,-35.339123,47.3922,-0.07760187,-0.012999251,0.2458344,3.2944407,1.3793104,0.081,0.058898218,0.62299997,1.0187203,-6.090454,Val,vqLtOsoNPnU.001.wav,0.973265583294417
0 days,0 days 00:00:09.944000,39.95015,0.1153936,35.59589,39.160225,44.191784,8.595894,78.11122,40.72081,37.805622,26.221087,1.1245469,0.37182406,0.7901082,1.028028,1.4068775,0.6167693,10.763735,7.292967,9.557198,5.3781695,0.5813517,0.56716275,19.576662,0.4036263,4.5903497,2.6418607,10.553023,1.1271743,5.367261,2.0452037,0.01919175,0.8995459,1.285393,0.6501903,14.403929,0.11857531,3.1620767,3.1437297,14.044632,0.7760561,648.07086,0.3111011,1395.1613,0.21474682,-184.00397,-0.28637794,1758.3383,0.16435726,1211.9847,0.3035415,-176.7407,-0.33566865,2865.126,0.10043711,1144.1383,0.35730693,-177.61055,-0.32188007,-23.343569,-0.28735426,39.659466,0.18813819,-0.0725669,-0.21063666,-0.008739448,-1.6169636,0.7931105,0.47077557,24.320719,0.32897574,-1.1256468,-12.544056,4.316116,2.80906,-1.1311508,-9.913642,-28.896828,41.81568,-0.082151756,-0.01021732,0.55158794,3.7260828,1.6194332,0.06875,0.059778236,0.4970588,0.5598504,-5.9070406,Val,4KD3XCMsIBs.002.wav,0.8449306424140337
0 days,0 days 00:00:14.396000,30.917656,0.21033086,25.664381,29.184975,34.11541,8.451029,595.76874,967.9232,72.49071,53.706024,0.6368469,0.32578,0.45547938,0.5821809,0.8076355,0.3521561,5.261625,3.8185992,3.9699204,2.53911,0.20955414,0.86876446,22.953121,0.3475063,12.481133,0.5242071,12.071776,0.6642468,10.70665,1.0839673,0.015522564,1.2051009,1.4328126,0.74927026,11.594043,0.24472228,3.7841492,3.1059499,26.847246,0.31328887,636.81616,0.35445184,1532.95,0.16139819,-169.37463,-0.4082072,1736.9669,0.12890978,1364.8479,0.18553928,-170.71463,-0.37305093,2866.8035,0.07882162,1275.9955,0.2081718,-171.59026,-0.36042333,-33.778336,-0.14873382,49.15186,0.11910121,-0.05953883,-0.28027764,-0.020045426,-0.9807826,0.38132212,0.45604903,31.002352,0.12975255,11.006172,0.7195188,8.227055,1.3112864,2.015255,8.345914,-38.521503,52.25323,-0.09074895,-0.0059647695,0.17755137,2.9902642,2.0935102,0.068333335,0.04919914,0.3764516,0.41103762,-5.7942533,Val,AvuGsnkWjt8.000.wav,0.9954153732606855
0 days,0 days 00:00:15.074000,34.352135,0.076123014,32.51139,33.938004,36.534035,4.022644,182.18878,190.3085,35.020073,22.140472,0.7542181,0.41283625,0.5027822,0.657907,0.9736674,0.47088516,7.088794,4.778831,6.7226443,4.4753394,0.29071447,0.65159875,22.114887,0.4373015,9.226128,1.1731623,13.569209,0.9085097,15.346831,0.64309597,0.015844477,1.4346076,1.079749,0.638358,12.98846,0.13754584,4.181101,3.124687,17.586424,0.7039484,743.9888,0.31902453,1442.6821,0.16885692,-168.5238,-0.4027592,1832.9329,0.1806197,1192.8274,0.24325949,-167.53078,-0.40033123,2990.4375,0.105381906,1138.6469,0.21790214,-168.8676,-0.38066795,-27.22955,-0.26646632,44.495728,0.1753434,-0.08724859,-0.12807803,-0.0067269527,-2.5301757,0.46046662,0.5060455,30.174156,0.15279232,0.8422701,15.800876,3.0449915,5.3060665,11.868587,1.3216563,-35.90568,49.23012,-0.10101169,-0.00044838974,0.25236621,3.9840639,2.06529,0.077741936,0.07451823,0.3864516,0.29618594,-5.977819,Val,gggp205gPMI.000.wav,1.0
0 days,0 days 00:00:14.204000,37.351578,0.100510605,34.935814,37.17002,38.393776,3.457962,96.72913,103.24973,169.86934,296.789,0.92148864,0.40179107,0.60133946,0.8232377,1.213829,0.6124896,8.617758,4.5909843,5.8219495,3.111553,0.3358769,0.5976017,19.597586,0.3905986,9.08189,1.2906946,14.287135,0.97748137,2.7553263,4.2733355,0.01565924,1.4942777,1.2091867,0.5138821,14.226478,0.084709264,9.293989,1.2995178,17.5496,0.56088793,689.554,0.28568327,1400.8568,0.20276417,-147.90016,-0.5615892,1803.5167,0.13398579,1226.188,0.24926926,-148.25711,-0.53435063,2873.8564,0.09506217,1095.1248,0.31959444,-148.63435,-0.52783257,-25.494335,-0.22256003,38.482697,0.18689124,-0.06674988,-0.26190147,-0.014446214,-0.75249696,0.51474935,0.4049932,23.346525,0.2405961,1.9063475,6.850128,10.87715,1.4792362,-5.997253,-2.0064187,-33.949318,45.22024,-0.08638359,-0.0107379295,0.267828,3.382664,2.8995757,0.08707317,0.06826219,0.23731706,0.22619896,-5.9614944,Val,4lj66h4CXI8.004.wav,1.0
0 days,0 days 00:00:15.302000,37.918926,0.07663405,35.2428,37.358337,40.65638,5.413578,76.0498,155.76639,66.909515,158.60835,0.95833164,0.43232173,0.5303457,0.8882232,1.3771878,0.84684217,13.422436,8.880828,7.0405846,4.4659486,0.3460605,0.6677493,20.450178,0.28719112,2.0627737,5.4852915,16.343119,0.85753536,-2.8754504,-5.6336627,0.009467142,1.2933829,0.9510647,0.73083985,14.725047,0.09205001,4.66873,2.1383953,13.235153,0.6774854,678.13214,0.31057516,1386.4084,0.18107858,-127.86685,-0.71277934,1776.6797,0.14951126,1148.9539,0.33470196,-123.74762,-0.7133051,2855.0598,0.08718657,1014.81573,0.34872884,-124.17657,-0.7070615,-23.66147,-0.2250469,35.295,0.16483015,-0.069595404,-0.22696134,-0.013908306,-0.99017185,0.4478321,0.4548953,22.772224,0.2177884,-4.3521523,-2.4434786,17.66477,0.9475257,-12.351106,-1.3190812,-33.709774,46.02616,-0.08470927,-0.008187044,0.27650627,4.054938,3.215223,0.11591837,0.07483092,0.17854166,0.1357539,-7.13096,Val,XDwSKV_-Rhc.000.wav,1.0
0 days,0 days 00:00:14.846000,37.77746,0.14263563,34.237762,36.494522,39.231094,4.993332,555.3905,854.9014,147.20915,186.10579,1.0433679,0.5057967,0.5182419,0.9064315,1.5709915,1.0527496,12.893595,5.582261,9.628261,5.402889,0.37814313,0.81431323,14.793103,0.66090906,7.523077,1.8872745,20.522942,0.8381927,-9.376571,-2.183004,0.016743114,1.4550956,1.3079591,0.80020857,13.893805,0.109502226,3.1369965,2.83318,12.984616,1.2199125,651.5667,0.28484786,1364.8583,0.184668,-156.47249,-0.5128085,1723.2922,0.1458733,1081.1666,0.34375578,-154.11292,-0.5098158,2863.267,0.07297028,889.3684,0.51497877,-154.57726,-0.5018811,-21.767683,-0.31018585,34.548706,0.23641197,-0.05933924,-0.28827557,-0.017910875,-0.95552325,0.6629476,0.41723642,20.229483,0.4304868,-5.421524,-2.5903947,16.42594,1.1889532,-22.590782,-0.9764485,-32.76348,44.04414,-0.08627063,-0.011771999,0.28930703,4.2481456,2.503383,0.08594595,0.06867311,0.2855263,0.28283986,-5.763692,Val,RGuHfwIRKpA.005.wav,1.0
0 days,0 days 00:00:12.144000,39.891537,0.14390348,34.911064,39.416798,45.780937,10.869873,213.5046,305.9724,67.45162,41.895145,0.82502055,0.594366,0.4170006,0.6314753,1.2122974,0.79529685,10.294307,5.221398,10.056646,7.9308424,0.27623174,1.0290114,18.510948,0.31868678,5.5480824,2.0032656,10.972385,0.8217432,2.9564478,4.3857036,0.013471489,1.3593844,0.9667997,0.64970654,15.317569,0.17400189,2.5640593,3.5356421,11.32188,0.98777777,684.0355,0.3022914,1396.1605,0.20279832,-172.48041,-0.38159022,1813.1033,0.14220807,1185.432,0.35007572,-165.16408,-0.42633024,2874.7646,0.10072363,1115.0305,0.2684196,-165.73996,-0.41793498,-24.332415,-0.2606271,36.236843,0.199672,-0.05911957,-0.25633404,-0.018130522,-0.7578784,0.5832326,0.4731111,18.030872,0.45619604,-1.7350276,-6.2916574,8.866942,1.5670228,-10.997825,-1.3925238,-36.306454,49.9713,-0.089702345,-0.0061050644,0.20979325,3.62737,2.2350993,0.072592594,0.049335774,0.3548148,0.32882923,-6.152277,Val,Oe7ItP7gS4w.003.wav,0.9678852102129148
0 days,0 days 00:00:13.908000,26.993637,0.11179541,23.696358,26.769714,30.13797,6.4416122,60.926807,35.48752,17.749283,2.323678,0.678375,0.42554703,0.46821618,0.5803613,0.8461402,0.37792403,6.188368,4.8001904,4.6120324,3.7952,0.24590883,0.6993325,23.500605,0.3059573,11.325009,0.71902245,15.758775,0.55622715,15.930802,0.46825042,0.017488705,1.1167871,0.94726986,0.6988645,9.609463,0.15608366,4.1181355,1.4463112,29.492004,0.28661856,734.8442,0.36681226,1546.8823,0.18884997,-184.96547,-0.27725762,1829.0406,0.16356306,1231.2053,0.26413697,-185.42691,-0.26276207,3005.8276,0.10187241,1204.7166,0.24239455,-185.95964,-0.25273418,-29.460108,-0.19747515,44.165646,0.115698,-0.075191855,-0.18947746,-0.008932824,-1.2337973,0.44945478,0.4588651,31.21052,0.11080344,10.334077,0.7641123,18.308002,0.5668838,18.316868,0.62665147,-36.524338,50.78082,-0.0947677,-0.0031659962,0.22678275,2.5197985,0.650289,0.12333333,0.10842304,1.254,1.7349652,-6.1398125,Val,8RVJqjILSD0.005.wav,0.9788609921492673
0 days,0 days 00:00:13.172000,35.808197,0.13828698,32.11011,34.741867,37.730038,5.6199265,607.213,872.4011,167.16135,190.50264,0.81426543,0.45774624,0.49802983,0.70537806,1.087914,0.58988416,14.832359,11.487197,6.0941343,3.1496246,0.31980327,0.89914083,22.074026,0.30064785,6.172784,1.6318699,11.16161,1.1561939,0.570665,23.241035,0.017749846,1.259124,1.2838134,0.61142814,13.5170355,0.114419125,0.3158389,32.72037,19.14769,0.5640975,735.8648,0.3316633,1386.3458,0.181715,-165.72166,-0.4344252,1862.342,0.17629372,1273.6388,0.23140135,-164.4975,-0.42242208,2959.5513,0.11099424,1129.2415,0.33204213,-164.87267,-0.41657656,-27.112122,-0.25107372,43.20317,0.1768816,-0.0664812,-0.20107983,-0.016545296,-1.0194222,0.5413329,0.6703056,27.781563,0.22128391,0.63229185,17.75391,5.7323327,2.6510253,-9.330482,-1.6609311,-35.295593,48.799503,-0.08129902,-0.009057226,0.26639405,3.87538,2.2918258,0.074999996,0.04432832,0.34133333,0.28136253,-5.957888,Val,0mym1CooiTE.002.wav,1.0
0 days,0 days 00:00:12.344000,40.967808,0.120240085,36.212906,41.633606,44.56809,8.355183,253.47891,304.78268,104.06603,129.82906,0.91006714,0.51043046,0.5132739,0.7249004,1.3412628,0.8279889,11.641701,8.242068,6.8857927,3.3604324,0.27985972,0.9298571,15.751201,0.3786122,2.1839237,6.40828,13.897343,0.7478957,6.0267034,1.8856263,0.011840384,1.53966,1.1065227,0.59393173,15.925651,0.12595642,-3.1988943,-2.8358672,-0.55705893,-18.658222,720.1848,0.33982387,1410.036,0.21332048,-171.1199,-0.39959124,1763.4209,0.18650056,1101.1642,0.29498965,-160.26332,-0.47816533,2893.2102,0.09716982,898.5888,0.43982825,-160.50697,-0.47420824,-21.502214,-0.22025791,33.757378,0.18648584,-0.08239025,-0.18810041,0.005444681,2.988649,0.54327077,0.53555596,13.547225,0.5016004,-13.20473,-0.9076637,13.06909,0.97686875,-2.9514294,-4.6736493,-34.986042,47.8675,-0.089309424,-0.001464351,0.21302338,3.974047,2.1189895,0.085,0.05032586,0.36692306,0.36788136,-5.1054473,Val,jpRnHWTLDUs.002.wav,1.0
0 days,0 days 00:00:13.422000,37.322746,0.078328684,34.605556,36.716064,40.921036,6.3154793,24.511871,14.003701,15.815016,14.219386,0.8518325,0.46210897,0.52001077,0.7428386,1.112999,0.5929882,6.5030756,4.4120817,5.0414042,4.1198554,0.22776622,0.7702328,21.625109,0.24870743,4.4047837,2.296733,5.944507,1.8886034,4.812384,2.4715014,0.008454625,1.4886425,0.82904595,0.70046854,14.950702,0.13320039,1.6900216,5.4406443,19.865335,0.47147548,770.20013,0.24092318,1430.0634,0.18121572,-143.34612,-0.6164561,1891.2515,0.12672168,1203.0204,0.28329298,-142.89317,-0.600528,3053.329,0.08094207,1196.8198,0.21584192,-145.73347,-0.5601486,-25.31765,-0.20620081,40.745037,0.22109297,-0.069435194,-0.2804484,-0.014113861,-0.7805543,0.34328774,0.5388958,23.971518,0.25368467,-2.8003948,-3.4088256,0.34038055,40.071964,-4.4904804,-3.14523,-36.3564,50.402626,-0.08758609,-0.0073138196,0.18074682,3.0574198,2.1706588,0.12620689,0.10668722,0.31448275,0.24171206,-4.8931136,Val,HQZD4j8_FR8.004.wav,1.0
